"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit,rk
2578,CA-2014-129091,11/22/2014,41970,"Standard Class",RA-19885,"Ruben Ausman",Corporate,"United States",Columbus,Georgia,31907,South,OFF-AP-10002734,"Office Supplies",Appliances,"Holmes Harmony HEPA Air Purifier for 17 x 20 Room",675.12,3,0,290.3016,205
4495,CA-2014-150798,12/1/2014,41976,"Second Class",JK-15730,"Joe Kamberova",Consumer,"United States",Columbus,Ohio,43229,East,FUR-CH-10000015,Furniture,Chairs,"Hon Multipurpose Stacking Arm Chairs",909.72,6,0.3,-51.984,206
2596,CA-2017-149048,5/13/2017,42872,"Standard Class",BM-11650,"Brian Moss",Corporate,"United States",Columbus,Indiana,47201,Central,OFF-BI-10004632,"Office Supplies",Binders,"Ibico Hi-Tech Manual Binding System",914.97,3,0,411.7365,207
3834,CA-2014-105984,11/24/2014,41967,"Same Day",MY-18295,"Muhammed Yedwab",Corporate,"United States",Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",1049.97,5,0.4,-209.994,208
2988,CA-2016-139269,5/25/2016,42520,"Standard Class",JB-16045,"Julia Barnett","Home Office","United States",Columbus,Georgia,31907,South,OFF-ST-10000689,"Office Supplies",Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,0,152.118,209
1987,CA-2016-147417,7/25/2016,42578,"First Class",CB-12415,"Christy Brittain",Consumer,"United States",Columbus,Ohio,43229,East,TEC-CO-10001449,Technology,Copiers,"Hewlett Packard LaserJet 3310 Copier",1439.976,4,0.4,191.9968,210
2190,CA-2017-143063,8/10/2017,42962,"Standard Class",IL-15100,"Ivan Liston",Consumer,"United States",Columbus,Indiana,47201,Central,TEC-PH-10003645,Technology,Phones,"Aastra 57i VoIP phone",1454.49,9,0,378.1674,211
5189,CA-2015-115567,9/13/2015,42265,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Columbus,Indiana,47201,Central,FUR-CH-10000015,Furniture,Chairs,"Hon Multipurpose Stacking Arm Chairs",1516.2,7,0,394.212,212
7510,US-2017-161935,7/14/2017,42934,"Standard Class",JL-15835,"John Lee",Consumer,"United States",Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",1889.946,9,0.4,-377.9892,213
8313,US-2017-105935,1/26/2017,42766,"Standard Class",BD-11500,"Bradley Drucker",Consumer,"United States",Columbus,Georgia,31907,South,TEC-PH-10001459,Technology,Phones,"Samsung Galaxy Mega 6.3",2939.93,7,0,764.3818,214
6604,CA-2017-146346,6/17/2017,42906,"First Class",RA-19945,"Ryan Akin",Consumer,"United States","Commerce City",Colorado,80022,West,OFF-ST-10001418,"Office Supplies",Storage,"Carina Media Storage Towers in Natural & Black",146.352,3,0.2,-32.9292,1
4065,US-2014-130358,6/23/2014,41816,"First Class",DL-13330,"Denise Leinenbach",Consumer,"United States",Concord,"North Carolina",28027,South,OFF-SU-10002522,"Office Supplies",Supplies,"Acme Kleen Earth Office Shears",3.104,1,0.2,0.3492,1
7084,CA-2017-118724,7/21/2017,42941,"Second Class",AR-10825,"Anthony Rawles",Corporate,"United States",Concord,California,94521,West,OFF-AR-10003469,"Office Supplies",Art,"Nontoxic Chalk",3.52,2,0,1.6896,2
5833,CA-2016-142895,7/21/2016,42577,"Standard Class",BP-11290,"Beth Paige",Consumer,"United States",Concord,"North Carolina",28027,South,OFF-LA-10000262,"Office Supplies",Labels,"Avery 494",6.264,3,0.2,2.0358,3
13,CA-2017-114412,4/15/2017,42845,"Standard Class",AA-10480,"Andrew Allen",Consumer,"United States",Concord,"North Carolina",28027,South,OFF-PA-10002365,"Office Supplies",Paper,"Xerox 1967",15.552,3,0.2,5.4432,4
4064,US-2014-130358,6/23/2014,41816,"First Class",DL-13330,"Denise Leinenbach",Consumer,"United States",Concord,"North Carolina",28027,South,OFF-AR-10002766,"Office Supplies",Art,"Prang Drawing Pencil Set",20.016,9,0.2,1.7514,5
4906,US-2014-146353,10/14/2014,41928,"Second Class",JE-15610,"Jim Epp",Corporate,"United States",Concord,"New Hampshire",3301,East,OFF-BI-10003476,"Office Supplies",Binders,"Avery Metallic Poly Binders",22.92,4,0,11.0016,6
6400,CA-2017-151981,8/6/2017,42959,"Standard Class",GM-14455,"Gary Mitchum","Home Office","United States",Concord,"New Hampshire",3301,East,OFF-LA-10002195,"Office Supplies",Labels,"Avery 481",24.64,8,0,11.8272,7
1176,CA-2016-161207,8/29/2016,42616,"Standard Class",AB-10060,"Adam Bellavance","Home Office","United States",Concord,"New Hampshire",3301,East,OFF-SU-10000381,"Office Supplies",Supplies,"Acme Forged Steel Scissors with Black Enamel Handles",27.93,3,0,8.0997,8
877,CA-2016-116736,1/17/2016,42390,"Standard Class",CC-12430,"Chuck Clark","Home Office","United States",Concord,"New Hampshire",3301,East,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",29.99,1,0,13.1956,9
872,CA-2015-131128,10/19/2015,42297,"First Class",TB-21520,"Tracy Blumstein",Consumer,"United States",Concord,"New Hampshire",3301,East,OFF-PA-10003591,"Office Supplies",Paper,"Southworth 100% Cotton The Best Paper",34.44,3,0,17.22,10
2149,CA-2014-141607,12/12/2014,41990,"Standard Class",WB-21850,"William Brown",Consumer,"United States",Concord,California,94521,West,FUR-FU-10003975,Furniture,Furnishings,"Eldon Advantage Chair Mats for Low to Medium Pile Carpets",43.31,1,0,4.331,11
9587,CA-2016-108630,11/18/2016,42692,"Same Day",BE-11410,"Bobby Elias",Consumer,"United States",Concord,California,94521,West,OFF-BI-10002437,"Office Supplies",Binders,"Recycled Premium Regency Composition Covers",61.12,5,0.2,22.156,12
5546,CA-2017-102967,9/22/2017,43004,"Standard Class",MG-17890,"Michael Granlund","Home Office","United States",Concord,"New Hampshire",3301,East,OFF-ST-10001590,"Office Supplies",Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,0,17.524,13
5597,CA-2015-159779,9/25/2015,42276,"Standard Class",SB-20185,"Sarah Brown",Consumer,"United States",Concord,"New Hampshire",3301,East,OFF-BI-10002735,"Office Supplies",Binders,"GBC Prestige Therm-A-Bind Covers",68.62,2,0,32.2514,14
7269,CA-2016-133368,1/14/2016,42389,"Standard Class",AG-10675,"Anna Gayman",Consumer,"United States",Concord,"North Carolina",28027,South,OFF-PA-10004039,"Office Supplies",Paper,"Xerox 1882",89.568,2,0.2,32.4684,15
7047,CA-2014-150581,4/8/2014,41741,"Standard Class",NM-18445,"Nathan Mautz","Home Office","United States",Concord,California,94521,West,FUR-TA-10003748,Furniture,Tables,"Bevis 36 x 72 Conference Tables",99.592,1,0.2,2.4898,16
8577,CA-2017-106747,7/3/2017,42920,"First Class",TS-21505,"Tony Sayre",Consumer,"United States",Concord,"New Hampshire",3301,East,FUR-FU-10004188,Furniture,Furnishings,"Luxo Professional Combination Clamp-On Lamps",102.3,1,0,26.598,17
457,US-2014-110674,2/12/2014,41688,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States",Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.2,-24.294,18
9557,CA-2015-156853,12/3/2015,42343,"Second Class",HP-14815,"Harold Pawlan","Home Office","United States",Concord,"New Hampshire",3301,East,OFF-PA-10003656,"Office Supplies",Paper,"Xerox 1935",184.66,7,0,84.9436,19
6401,CA-2017-151981,8/6/2017,42959,"Standard Class",GM-14455,"Gary Mitchum","Home Office","United States",Concord,"New Hampshire",3301,East,OFF-AR-10000380,"Office Supplies",Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.88,6,0,68.364,20
5859,US-2017-153255,9/3/2017,42985,"Second Class",JK-15730,"Joe Kamberova",Consumer,"United States",Concord,California,94521,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,21
6242,CA-2017-141572,5/28/2017,42886,"Second Class",LO-17170,"Lori Olson",Corporate,"United States",Concord,"New Hampshire",3301,East,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44,8,0,101.4504,22
4907,US-2014-146353,10/14/2014,41928,"Second Class",JE-15610,"Jim Epp",Corporate,"United States",Concord,"New Hampshire",3301,East,OFF-ST-10001469,"Office Supplies",Storage,"Fellowes Bankers Box Recycled Super Stor/Drawer",269.9,5,0,16.194,23
7270,CA-2016-133368,1/14/2016,42389,"Standard Class",AG-10675,"Anna Gayman",Consumer,"United States",Concord,"North Carolina",28027,South,FUR-FU-10003374,Furniture,Furnishings,"Electrix Fluorescent Magnifier Lamps & Weighted Base",315.776,8,0.2,31.5776,24
876,CA-2016-116736,1/17/2016,42390,"Standard Class",CC-12430,"Chuck Clark","Home Office","United States",Concord,"New Hampshire",3301,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39" x 49"""",322.59,3,0,64.518,25
5834,CA-2016-142895,7/21/2016,42577,"Standard Class",BP-11290,"Beth Paige",Consumer,"United States",Concord,"North Carolina",28027,South,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0,26
878,CA-2016-116736,1/17/2016,42390,"Standard Class",CC-12430,"Chuck Clark","Home Office","United States",Concord,"New Hampshire",3301,East,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",371.97,3,0,66.9546,27
7048,CA-2014-150581,4/8/2014,41741,"Standard Class",NM-18445,"Nathan Mautz","Home Office","United States",Concord,California,94521,West,TEC-AC-10001908,Technology,Accessories,"Logitech Wireless Headset h800",399.96,4,0,139.986,28
6399,CA-2017-151981,8/6/2017,42959,"Standard Class",GM-14455,"Gary Mitchum","Home Office","United States",Concord,"New Hampshire",3301,East,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,5,0,247.485,29
7085,CA-2017-118724,7/21/2017,42941,"Second Class",AR-10825,"Anthony Rawles",Corporate,"United States",Concord,California,94521,West,TEC-PH-10002549,Technology,Phones,"Polycom SoundPoint IP 450 VoIP phone",1626.192,9,0.2,121.9644,30
9640,CA-2015-116638,1/28/2015,42035,"Second Class",JH-15985,"Joseph Holt",Consumer,"United States",Concord,"North Carolina",28027,South,FUR-TA-10000198,Furniture,Tables,"Chromcraft Bull-Nose Wood Oval Conference Tables & Bases",4297.644,13,0.4,-1862.3124,31
3378,CA-2016-100671,11/1/2016,42678,"First Class",CS-12490,"Cindy Schnelling",Corporate,"United States",Conroe,Texas,77301,Central,OFF-ST-10004950,"Office Supplies",Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795,1
5860,CA-2015-108119,11/1/2015,42316,"Standard Class",MS-17530,"MaryBeth Skach",Consumer,"United States",Conway,Arkansas,72032,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42" Round Tables"",301.96,2,0,45.294,1
9648,CA-2014-150518,11/19/2014,41967,"Standard Class",MW-18220,"Mitch Webber",Consumer,"United States","Coon Rapids",Minnesota,55433,Central,OFF-ST-10000877,"Office Supplies",Storage,"Recycled Steel Personal File for Standard File Folders",221.16,4,0,57.5016,1
9649,CA-2014-150518,11/19/2014,41967,"Standard Class",MW-18220,"Mitch Webber",Consumer,"United States","Coon Rapids",Minnesota,55433,Central,TEC-PH-10002103,Technology,Phones,"Jabra SPEAK 410",281.97,3,0,78.9516,2
1496,CA-2017-152485,9/4/2017,42986,"Standard Class",JD-15790,"John Dryer",Consumer,"United States",Coppell,Texas,75019,Central,OFF-AR-10003759,"Office Supplies",Art,"Crayola Anti Dust Chalk, 12/Pack",10.192,7,0.2,3.185,1
1498,CA-2017-152485,9/4/2017,42986,"Standard Class",JD-15790,"John Dryer",Consumer,"United States",Coppell,Texas,75019,Central,OFF-AR-10001940,"Office Supplies",Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,5,0.2,3.772,2
1497,CA-2017-152485,9/4/2017,42986,"Standard Class",JD-15790,"John Dryer",Consumer,"United States",Coppell,Texas,75019,Central,OFF-ST-10004950,"Office Supplies",Storage,"Acco Perma 3000 Stacking Storage Drawers",16.784,1,0.2,-0.2098,3
9445,CA-2015-104052,3/1/2015,42065,"First Class",TP-21565,"Tracy Poddar",Corporate,"United States",Coppell,Texas,75019,Central,TEC-PH-10003215,Technology,Phones,"Jackery Bar Premium Fast-charging Portable Charger",95.84,4,0.2,34.742,4
8923,CA-2016-145709,10/4/2016,42651,"Standard Class",AH-10690,"Anna Häberlin",Corporate,"United States","Coral Gables",Florida,33134,South,FUR-FU-10002885,Furniture,Furnishings,"Magna Visual Magnetic Picture Hangers",11.568,3,0.2,2.6028,1
8922,CA-2016-145709,10/4/2016,42651,"Standard Class",AH-10690,"Anna Häberlin",Corporate,"United States","Coral Gables",Florida,33134,South,TEC-PH-10003095,Technology,Phones,"Samsung HM1900 Bluetooth Headset",52.68,3,0.2,19.755,2
9336,CA-2017-110198,5/1/2017,42857,"First Class",AG-10900,"Arthur Gainer",Consumer,"United States","Coral Springs",Florida,33065,South,OFF-LA-10004409,"Office Supplies",Labels,"Avery 492",4.608,2,0.2,1.4976,1
2558,US-2015-112508,3/24/2015,42093,"Standard Class",BP-11185,"Ben Peterman",Corporate,"United States","Coral Springs",Florida,33065,South,OFF-AP-10002287,"Office Supplies",Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",6.992,2,0.2,0.5244,2
1194,US-2015-130519,9/15/2015,42262,"Same Day",NG-18355,"Nat Gilpin",Corporate,"United States","Coral Springs",Florida,33065,South,OFF-PA-10001937,"Office Supplies",Paper,"Xerox 21",15.552,3,0.2,5.4432,3
1195,US-2015-130519,9/15/2015,42262,"Same Day",NG-18355,"Nat Gilpin",Corporate,"United States","Coral Springs",Florida,33065,South,FUR-FU-10002268,Furniture,Furnishings,"Ultra Door Push Plate",15.712,4,0.2,2.5532,4
1196,US-2015-130519,9/15/2015,42262,"Same Day",NG-18355,"Nat Gilpin",Corporate,"United States","Coral Springs",Florida,33065,South,OFF-ST-10001321,"Office Supplies",Storage,"Decoflex Hanging Personal Folder File, Blue",24.672,2,0.2,2.1588,5
1197,US-2015-130519,9/15/2015,42262,"Same Day",NG-18355,"Nat Gilpin",Corporate,"United States","Coral Springs",Florida,33065,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex "The Solids"" Textured Chair Mats"",55.968,1,0.2,-2.0988,6
9335,CA-2017-110198,5/1/2017,42857,"First Class",AG-10900,"Arthur Gainer",Consumer,"United States","Coral Springs",Florida,33065,South,FUR-BO-10001798,Furniture,Bookcases,"Bush Somerset Collection Bookcase",314.352,3,0.2,-15.7176,7
2911,CA-2015-118444,11/5/2015,42317,"Standard Class",VD-21670,"Valerie Dominguez",Consumer,"United States","Coral Springs",Florida,33065,South,OFF-AP-10000576,"Office Supplies",Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196,8
8433,US-2014-127635,9/14/2014,41900,"Second Class",SC-20260,"Scott Cohen",Corporate,"United States","Corpus Christi",Texas,78415,Central,OFF-FA-10000053,"Office Supplies",Fasteners,"Revere Boxed Rubber Bands by Revere",6.048,4,0.2,-1.3608,1
8434,US-2014-127635,9/14/2014,41900,"Second Class",SC-20260,"Scott Cohen",Corporate,"United States","Corpus Christi",Texas,78415,Central,OFF-PA-10004610,"Office Supplies",Paper,"Xerox 1900",6.848,2,0.2,2.14,2
8436,US-2014-127635,9/14/2014,41900,"Second Class",SC-20260,"Scott Cohen",Corporate,"United States","Corpus Christi",Texas,78415,Central,OFF-BI-10001721,"Office Supplies",Binders,"Trimflex Flexible Post Binders",8.552,2,0.8,-13.6832,3
8435,US-2014-127635,9/14/2014,41900,"Second Class",SC-20260,"Scott Cohen",Corporate,"United States","Corpus Christi",Texas,78415,Central,FUR-FU-10000550,Furniture,Furnishings,"Stacking Trays by OIC",9.96,5,0.6,-6.723,4
2789,US-2014-117744,12/2/2014,41979,"Standard Class",MD-17860,"Michael Dominguez",Corporate,"United States","Corpus Christi",Texas,78415,Central,OFF-AR-10000940,"Office Supplies",Art,"Newell 343",16.464,7,0.2,1.4406,5
2790,US-2014-117744,12/2/2014,41979,"Standard Class",MD-17860,"Michael Dominguez",Corporate,"United States","Corpus Christi",Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,"12-1/2 Diameter Round Wall Clock",39.96,5,0.6,-23.976,6
2788,US-2014-117744,12/2/2014,41979,"Standard Class",MD-17860,"Michael Dominguez",Corporate,"United States","Corpus Christi",Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803,7
6304,CA-2017-162712,6/18/2017,42906,"Second Class",NK-18490,"Neil Knudson","Home Office","United States","Corpus Christi",Texas,78415,Central,OFF-PA-10000167,"Office Supplies",Paper,"Xerox 1925",74.352,3,0.2,23.235,8
6088,CA-2015-114048,12/14/2015,42356,"Standard Class",EH-13945,"Eric Hoffmann",Consumer,"United States","Costa Mesa",California,92627,West,FUR-FU-10004351,Furniture,Furnishings,"Staple-based wall hangings",29.22,3,0,12.8568,1
9993,CA-2017-121258,2/26/2017,42797,"Standard Class",DB-13060,"Dave Brooks",Consumer,"United States","Costa Mesa",California,92627,West,OFF-PA-10004041,"Office Supplies",Paper,"It's Hot Message Books with Stickers, 2 3/4" x 5"""",29.6,4,0,13.32,2
1416,CA-2017-115994,1/28/2017,42766,"Second Class",BT-11305,"Beth Thompson","Home Office","United States","Costa Mesa",California,92627,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0,12.8316,3
500,CA-2016-126158,7/25/2016,42582,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States","Costa Mesa",California,92627,West,FUR-FU-10000073,Furniture,Furnishings,"Deflect-O Glasstique Clear Desk Accessories",69.3,9,0,22.869,4
9991,CA-2017-121258,2/26/2017,42797,"Standard Class",DB-13060,"Dave Brooks",Consumer,"United States","Costa Mesa",California,92627,West,FUR-FU-10000747,Furniture,Furnishings,"Tenex B1-RE Series Chair Mats for Low Pile Carpets",91.96,2,0,15.6332,5
497,CA-2016-126158,7/25/2016,42582,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States","Costa Mesa",California,92627,West,OFF-BI-10002498,"Office Supplies",Binders,"Clear Mylar Reinforcing Strips",119.616,8,0.2,40.3704,6
2719,CA-2017-144827,12/21/2017,43096,"Standard Class",SE-20110,"Sanjit Engle",Consumer,"United States","Costa Mesa",California,92627,West,OFF-ST-10004340,"Office Supplies",Storage,"Fellowes Mobile File Cart, Black",124.36,2,0,33.5772,7
1415,CA-2017-115994,1/28/2017,42766,"Second Class",BT-11305,"Beth Thompson","Home Office","United States","Costa Mesa",California,92627,West,TEC-AC-10000580,Technology,Accessories,"Logitech G13 Programmable Gameboard with LCD Display",239.97,3,0,26.3967,8
499,CA-2016-126158,7/25/2016,42582,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States","Costa Mesa",California,92627,West,FUR-CH-10002602,Furniture,Chairs,"DMI Arturo Collection Mission-style Design Wood Chair",241.568,2,0.2,18.1176,9
498,CA-2016-126158,7/25/2016,42582,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States","Costa Mesa",California,92627,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2" Diameter Chrome Round Wall Clock"",255.76,4,0,81.8432,10
9992,CA-2017-121258,2/26/2017,42797,"Standard Class",DB-13060,"Dave Brooks",Consumer,"United States","Costa Mesa",California,92627,West,TEC-PH-10003645,Technology,Phones,"Aastra 57i VoIP phone",258.576,2,0.2,19.3932,11
757,CA-2014-106803,12/29/2014,42006,"Standard Class",DC-13285,"Debra Catini",Consumer,"United States","Cottage Grove",Minnesota,55016,Central,OFF-ST-10002444,"Office Supplies",Storage,"Recycled Eldon Regeneration Jumbo File",24.56,2,0,6.8768,1
758,CA-2014-106803,12/29/2014,42006,"Standard Class",DC-13285,"Debra Catini",Consumer,"United States","Cottage Grove",Minnesota,55016,Central,TEC-AC-10001267,Technology,Accessories,"Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...",119.8,4,0,47.92,2
4033,CA-2016-169957,9/26/2016,42643,"Standard Class",SN-20710,"Steve Nguyen","Home Office","United States",Covington,Washington,98042,West,OFF-PA-10004040,"Office Supplies",Paper,"Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)",29.9,5,0,14.651,1
7439,CA-2015-145457,3/24/2015,42090,"Second Class",CP-12085,"Cathy Prescott",Corporate,"United States",Covington,Washington,98042,West,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0,13.132,2
4034,CA-2016-169957,9/26/2016,42643,"Standard Class",SN-20710,"Steve Nguyen","Home Office","United States",Covington,Washington,98042,West,TEC-AC-10003063,Technology,Accessories,"Micro Innovations USB RF Wireless Keyboard with Mouse",100,4,0,21,3
4032,CA-2016-169957,9/26/2016,42643,"Standard Class",SN-20710,"Steve Nguyen","Home Office","United States",Covington,Washington,98042,West,OFF-AP-10000576,"Office Supplies",Appliances,"Belkin 7 Outlet SurgeMaster II",236.88,6,0,66.3264,4
8451,CA-2017-125451,10/23/2017,43032,"First Class",AH-10075,"Adam Hart",Corporate,"United States",Cranston,"Rhode Island",2920,East,OFF-AP-10002906,"Office Supplies",Appliances,"Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum",2.22,1,0,0.666,1
4206,CA-2014-145387,10/31/2014,41945,"Second Class",AM-10705,"Anne McFarland",Consumer,"United States",Cranston,"Rhode Island",2920,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0,4.2804,2
4208,CA-2014-145387,10/31/2014,41945,"Second Class",AM-10705,"Anne McFarland",Consumer,"United States",Cranston,"Rhode Island",2920,East,FUR-FU-10000023,Furniture,Furnishings,"Eldon Wave Desk Accessories",17.67,3,0,7.7748,3
4207,CA-2014-145387,10/31/2014,41945,"Second Class",AM-10705,"Anne McFarland",Consumer,"United States",Cranston,"Rhode Island",2920,East,OFF-BI-10004001,"Office Supplies",Binders,"GBC Recycled VeloBinder Covers",34.08,2,0,15.6768,4
8447,CA-2017-125451,10/23/2017,43032,"First Class",AH-10075,"Adam Hart",Corporate,"United States",Cranston,"Rhode Island",2920,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35,4,0,14.7,5
5888,CA-2017-151596,10/8/2017,43019,"First Class",BP-11050,"Barry Pond",Corporate,"United States",Cranston,"Rhode Island",2920,East,OFF-ST-10001837,"Office Supplies",Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,0,11.1176,6
8450,CA-2017-125451,10/23/2017,43032,"First Class",AH-10075,"Adam Hart",Corporate,"United States",Cranston,"Rhode Island",2920,East,OFF-PA-10003724,"Office Supplies",Paper,"Wirebound Message Book, 4 per Page",43.44,8,0,21.2856,7
4204,CA-2014-145387,10/31/2014,41945,"Second Class",AM-10705,"Anne McFarland",Consumer,"United States",Cranston,"Rhode Island",2920,East,OFF-AR-10001683,"Office Supplies",Art,"Lumber Crayons",49.25,5,0,18.715,8
9937,CA-2017-132955,6/24/2017,42914,"Standard Class",SC-20575,"Sonia Cooley",Consumer,"United States",Cranston,"Rhode Island",2920,East,OFF-BI-10002735,"Office Supplies",Binders,"GBC Prestige Therm-A-Bind Covers",102.93,3,0,48.3771,9
8448,CA-2017-125451,10/23/2017,43032,"First Class",AH-10075,"Adam Hart",Corporate,"United States",Cranston,"Rhode Island",2920,East,FUR-FU-10000277,Furniture,Furnishings,"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting",210.68,2,0,50.5632,10
8446,CA-2017-125451,10/23/2017,43032,"First Class",AH-10075,"Adam Hart",Corporate,"United States",Cranston,"Rhode Island",2920,East,FUR-TA-10001039,Furniture,Tables,"KI Adjustable-Height Table",240.744,4,0.3,-13.7568,11
4210,CA-2014-145387,10/31/2014,41945,"Second Class",AM-10705,"Anne McFarland",Consumer,"United States",Cranston,"Rhode Island",2920,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48" x 96"" Rectangular Conference Tables"",385.686,1,0.3,-60.6078,12
7821,CA-2017-152436,12/8/2017,43079,"Second Class",CW-11905,"Carl Weiss","Home Office","United States",Cranston,"Rhode Island",2920,East,OFF-ST-10000036,"Office Supplies",Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,6,0,160.0398,13
8449,CA-2017-125451,10/23/2017,43032,"First Class",AH-10075,"Adam Hart",Corporate,"United States",Cranston,"Rhode Island",2920,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2"H x 24""W x 20""D"",637.896,3,0.3,-127.5792,14
4209,CA-2014-145387,10/31/2014,41945,"Second Class",AM-10705,"Anne McFarland",Consumer,"United States",Cranston,"Rhode Island",2920,East,FUR-CH-10002320,Furniture,Chairs,"Hon Pagoda Stacking Chairs",1604.9,5,0,481.47,15
8047,CA-2016-113600,12/15/2016,42721,"Second Class",SH-20395,"Shahid Hopkins",Consumer,"United States","Cuyahoga Falls",Ohio,44221,East,OFF-BI-10000201,"Office Supplies",Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.7,-1.476,1
1152,CA-2015-113971,5/8/2015,42138,"Standard Class",CB-12535,"Claudia Bergmann",Corporate,"United States","Cuyahoga Falls",Ohio,44221,East,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.352,6,0.2,1.2528,2
7861,CA-2017-152261,3/2/2017,42800,"Standard Class",JA-15970,"Joseph Airdo",Consumer,"United States","Cuyahoga Falls",Ohio,44221,East,OFF-BI-10002353,"Office Supplies",Binders,"GBC VeloBind Cover Sets",18.528,4,0.7,-12.352,3
8025,CA-2014-129189,7/21/2014,41845,"Standard Class",HM-14860,"Harry Marie",Corporate,"United States",Dallas,Texas,75217,Central,OFF-BI-10000494,"Office Supplies",Binders,"Acco Economy Flexible Poly Round Ring Binder",1.044,1,0.8,-1.827,1
1333,CA-2014-122567,2/16/2014,41691,"Standard Class",MN-17935,"Michael Nguyen",Consumer,"United States",Dallas,Texas,75220,Central,OFF-BI-10002012,"Office Supplies",Binders,"Wilson Jones Easy Flow II Sheet Lifters",1.08,3,0.8,-1.728,2
5857,CA-2015-112214,8/5/2015,42227,"Standard Class",AH-10690,"Anna Häberlin",Corporate,"United States",Dallas,Texas,75220,Central,OFF-BI-10002982,"Office Supplies",Binders,"Avery Self-Adhesive Photo Pockets for Polaroid Photos",1.362,1,0.8,-2.1792,3
5343,US-2014-168501,11/21/2014,41970,"Standard Class",JK-15325,"Jason Klamczynski",Corporate,"United States",Dallas,Texas,75220,Central,OFF-EN-10001509,"Office Supplies",Envelopes,"Poly String Tie Envelopes",1.632,1,0.2,0.5508,4
